id,status,grandTotal,user_id,storeId
8074,complete,600.0,1354,40
8075,complete,340.0,4988,5
8076,order_refunded,1200.0,6598,46
8077,complete,1600.0,4312,17
8078,complete,120.0,2935,30
8079,complete,16899.0,23,15
8080,complete,680.0,1210,49
8081,complete,680.0,8941,11
8082,complete,360.0,805,3
8083,order_refunded,999.0,8326,30
8084,complete,120.0,4417,7
8085,order_refunded,16800.0,8626,44
8086,complete,120.0,5142,33
8087,complete,3740.0,4969,35
8088,complete,895.0,3672,13
8089,order_refunded,120.0,7293,14
8090,complete,120.0,7002,42
8091,complete,120.0,2099,38
8092,complete,120.0,8445,6
8093,order_refunded,360.0,5062,14
8094,complete,1000.0,9322,16
8095,complete,320.0,3265,3
8096,order_refunded,360.0,5436,29
8097,complete,360.0,8494,1
8098,order_refunded,120.0,6692,3
8099,order_refunded,600.0,2764,7
8100,complete,360.0,4006,31
8101,complete,2040.0,3242,30
8102,complete,360.0,3058,14
8103,order_refunded,2040.0,551,4
8104,order_refunded,143.0,5575,28
8105,complete,600.0,5412,3
8106,complete,360.0,1588,16
8107,complete,120.0,5921,4
8108,order_refunded,143.0,5261,29
8109,canceled,31998.0,4410,31
8110,complete,800.0,5784,36
8111,complete,99.0,713,18
8112,complete,410.0,5407,15
8113,complete,410.0,7991,42
8114,complete,99.0,7421,13
8115,complete,360.0,6844,39
8116,complete,1603.0,2434,10
8117,order_refunded,54900.0,3302,16
8118,order_refunded,1050.0,271,30
8119,complete,1050.0,9987,41
8120,complete,2291.0,1080,15
8121,complete,99.0,5323,22
8122,canceled,350.0,8796,39
8123,complete,140.0,5258,31
8124,order_refunded,350.0,7983,44
8125,order_refunded,999.0,9778,8
8126,complete,490.0,6215,8
8127,complete,999.0,5007,38
8128,order_refunded,999.0,3986,30
8129,complete,30000.0,9588,16
8130,order_refunded,999.0,8792,40
8131,complete,180.0,8706,35
8132,order_refunded,4099.0,5992,22
8133,complete,1995.0,6228,15
8134,complete,700.0,9259,22
8135,order_refunded,360.0,7834,23
8136,order_refunded,600.0,2887,21
8137,complete,1050.0,2654,14
8138,complete,600.0,9281,15
8139,complete,200.0,4865,24
8140,complete,340.0,2515,41
8141,canceled,33798.0,3970,40
8142,order_refunded,419.0,3285,13
8143,order_refunded,419.0,7741,5
8144,order_refunded,5200.0,4567,32
8145,order_refunded,4249.0,2197,49
8146,order_refunded,16899.0,790,6
8147,order_refunded,5200.0,3476,4
8148,canceled,6990.0,9857,11
8149,order_refunded,88999.0,1310,32
8150,complete,600.0,865,32
8151,order_refunded,6990.0,5390,36
8152,complete,897.0,3364,20
8153,complete,16899.0,8216,29
8154,complete,10499.0,3004,23
8155,order_refunded,600.0,8503,10
8156,complete,360.0,1232,44
8157,complete,360.0,7960,25
8158,order_refunded,600.0,2712,30
8159,complete,320.0,6582,35
8160,complete,360.0,7706,23
8161,order_refunded,40000.0,422,17
8162,complete,99.0,9966,13
8163,order_refunded,600.0,947,46
8164,complete,360.0,9379,40
8165,complete,99.0,1835,29
8166,order_refunded,360.0,1565,33
8167,complete,360.0,7333,14
8168,order_refunded,3740.0,4945,36
8169,order_refunded,40000.0,1309,21
8170,order_refunded,2620.0,2987,17
8171,order_refunded,5050.0,387,32
8172,complete,1325.0,6132,26
8173,complete,1325.0,9354,20
8174,complete,1319.0,3259,39
8175,complete,1319.0,6122,36
8176,complete,1319.0,4812,39
8177,order_refunded,575.0,6575,37
8178,complete,1099.0,6698,12
8179,order_refunded,8.0,3934,33
8180,complete,700.0,1440,36
8181,order_refunded,8.0,6170,47
8182,order_refunded,40000.0,4481,12
8183,canceled,16899.0,56,9
8184,order_refunded,40000.0,3325,31
8185,complete,999.0,6778,11
8186,order_refunded,40000.0,106,41
8187,complete,1200.0,3202,25
8188,order_refunded,80000.0,670,25
8189,order_refunded,1200.0,8935,16
8190,complete,88999.0,967,26
8191,complete,0.0,308,32
8192,order_refunded,40000.0,2139,2
8193,canceled,15999.0,110,18
8194,order_refunded,40000.0,3633,36
8195,complete,120.0,6729,26
8196,order_refunded,143.0,5685,28
8197,refund,1600.0,6500,13
8198,order_refunded,8.0,1916,9
8199,canceled,40000.0,557,18
8200,canceled,8.0,7620,20
8201,order_refunded,11900.0,105,3
8202,order_refunded,16.0,2048,40
8203,canceled,260.0,146,22
8204,canceled,260.0,874,9
8205,complete,1050.0,299,26
8206,canceled,8.0,3239,21
8207,order_refunded,67500.0,8838,10
8208,complete,2040.0,6383,35
8209,canceled,325.0,2512,12
8210,canceled,325.0,6597,39
8211,complete,360.0,784,30
8212,complete,275.0,4993,20
8213,refund,598.0,371,32
8214,canceled,16899.0,487,38
8215,complete,99.0,7379,19
8216,order_refunded,600.0,3197,4
8217,complete,99.0,9553,26
8218,canceled,285.0,4288,27
8219,order_refunded,40000.0,2262,23
8220,complete,570.0,9149,41
8221,complete,1000.0,8573,24
8222,complete,320.0,239,12
8223,complete,90.0,6844,6
8224,order_refunded,350.0,1106,31
8225,complete,265.0,1387,43
8226,order_refunded,8.0,9720,42
8227,complete,300.0,1668,8
8228,order_refunded,840.0,2692,47
8229,order_refunded,840.0,7757,5
8230,order_refunded,10800.0,1997,49
8231,complete,300.0,1426,49
8232,canceled,58000.0,8024,35
8233,complete,251.0,6850,27
8234,canceled,305.0,3248,11
8235,complete,150.0,2593,10
8236,complete,393.0,1491,36
8237,complete,6486.0,1225,49
8238,complete,1299.0,2588,11
8239,order_refunded,40000.0,7715,18
8240,order_refunded,1099.0,3065,29
8241,order_refunded,40000.0,7805,9
8242,canceled,1658.0,833,4
8243,order_refunded,40000.0,2441,2
8244,refund,600.0,4796,32
8245,complete,600.0,1647,42
8246,complete,600.0,441,30
8247,order_refunded,40000.0,5957,15
8248,complete,600.0,9722,15
8249,complete,600.0,2368,12
8250,complete,829.0,6697,36
8251,order_refunded,40000.0,5191,45
8252,complete,600.0,4664,5
8253,complete,600.0,7063,32
8254,order_refunded,40000.0,4332,19
8255,complete,90.0,9497,16
8256,complete,600.0,3035,17
8257,order_refunded,40000.0,9378,44
8258,complete,600.0,3263,11
8259,complete,600.0,2108,29
8260,order_refunded,40000.0,7037,9
8261,order_refunded,40000.0,4321,1
8262,order_refunded,40000.0,5939,28
8263,complete,419.0,2748,32
8264,order_refunded,40000.0,4678,40
8265,complete,99.0,7973,38
8266,order_refunded,40000.0,4265,17
8267,complete,99.0,3134,26
8268,order_refunded,1500.0,1466,28
8269,order_refunded,40000.0,4110,18
8270,complete,480.0,2212,20
8271,complete,480.0,5540,47
8272,complete,480.0,9736,23
8273,complete,480.0,1690,43
8274,complete,300.0,9764,44
8275,refund,360.0,7728,45
8276,order_refunded,360.0,7765,48
8277,order_refunded,360.0,4542,22
8278,order_refunded,59999.0,3542,45
8279,complete,99.0,819,18
8280,complete,1248.0,4522,3
8281,complete,99.0,1125,33
8282,complete,600.0,5661,32
8283,order_refunded,1313.0,5642,27
8284,complete,320.0,1130,44
8285,complete,200.0,1703,47
8286,complete,1049.0,2002,44
8287,complete,99.0,6913,7
8288,complete,99.0,3879,25
8289,complete,700.0,7233,24
8290,complete,198.0,9999,39
8291,refund,16500.0,6332,16
8292,complete,8790.0,6036,2
8293,order_refunded,8800.0,6524,34
8294,complete,360.0,8112,42
8295,complete,1099.0,8737,33
8296,complete,520.0,2402,39
8297,complete,520.0,9482,28
8298,order_refunded,899.0,8975,17
8299,canceled,0.0,540,48
8300,complete,999.0,5616,40
8301,complete,360.0,2957,17
8302,refund,6397.0,8078,13
8303,refund,6397.0,3723,48
8304,refund,6397.0,5088,28
8305,order_refunded,96499.0,6461,28
8306,complete,640.0,2171,39
8307,complete,1200.0,3392,26
8308,complete,1200.0,6943,18
8309,complete,285.0,1617,14
8310,complete,499.0,9109,44
8311,complete,4209.0,6459,48
8312,complete,4209.0,2757,37
8313,complete,4209.0,6854,37
8314,complete,210.0,7710,46
8315,complete,210.0,1937,27
8316,complete,210.0,3092,42
8317,complete,1200.0,969,33
8318,complete,45000.0,7298,5
8319,complete,2400.0,3204,17
8320,complete,340.0,6500,11
8321,complete,340.0,5174,3
8322,order_refunded,600.0,890,42
8323,complete,600.0,8985,41
8324,order_refunded,320.0,9174,20
8325,complete,360.0,7383,17
8326,complete,360.0,3532,19
8327,complete,320.0,802,25
8328,complete,140.0,8235,49
8329,complete,210.0,3350,18
8330,complete,150.0,8006,23
8331,complete,150.0,9970,39
8332,refund,1200.0,3202,9
8333,complete,635.0,350,34
8334,canceled,0.0,9760,14
8335,canceled,7.0,9322,29
8336,canceled,7.0,9973,22
8337,canceled,7.0,584,3
8338,complete,174.0,3378,22
8339,complete,659.0,6029,23
8340,complete,659.0,7695,26
8341,complete,325.0,6197,34
8342,order_refunded,899.0,7084,32
8343,complete,1761.0,3402,21
8344,canceled,0.0,3186,20
8345,complete,848.0,5286,30
8346,order_refunded,50999.0,9355,6
8347,complete,300.0,6773,16
8348,canceled,0.0,8491,20
8349,complete,99.0,3348,17
8350,complete,99.0,789,20
8351,complete,2500.0,4946,20
8352,complete,190.0,2890,23
8353,complete,550.0,9570,45
8354,canceled,234.0,5274,45
8355,complete,16899.0,3273,7
8356,complete,4499.0,9070,44
8357,complete,685.0,5235,25
8358,complete,685.0,9770,2
8359,complete,685.0,6903,14
8360,canceled,2175.0,7613,43
8361,canceled,2175.0,2493,15
8362,canceled,1598.0,6746,16
8363,complete,360.0,9575,26
8364,order_refunded,88999.0,4241,49
8365,complete,16899.0,2323,31
8366,complete,29000.0,5299,46
8367,canceled,16899.0,1862,25
8368,complete,300.0,6621,6
8369,complete,340.0,4048,42
8370,complete,1230.0,7582,27
8371,complete,2110.0,7321,9
8372,complete,2110.0,1099,14
8373,complete,2110.0,5248,45
8374,complete,4629.0,1735,6
8375,complete,4629.0,4664,24
8376,complete,29000.0,5910,49
8377,complete,29000.0,3417,17
8378,canceled,700.0,6303,31
8379,canceled,64895.0,7594,24
8380,complete,1600.0,681,49
8381,order_refunded,2299.0,8164,28
8382,complete,990.0,2071,25
8383,complete,5125.0,6669,16
8384,complete,16899.0,8002,6
8385,complete,795.0,9922,41
8386,complete,1941.0,2192,11
8387,order_refunded,0.0,8860,11
8388,order_refunded,999.0,9805,34
8389,order_refunded,1700.0,7587,41
8390,complete,90.0,8873,40
8391,complete,3200.0,9165,49
8392,complete,280.0,2847,41
8393,complete,199.0,2464,21
8394,complete,199.0,6838,4
8395,complete,4000.0,4923,11
8396,order_refunded,360.0,4393,15
8397,complete,59999.0,3184,15
8398,complete,600.0,3168,21
8399,order_refunded,600.0,2998,46
8400,complete,600.0,6522,32
8401,order_refunded,600.0,3228,42
8402,complete,170.0,6565,25
8403,order_refunded,630.0,9921,22
8404,complete,170.0,2025,25
8405,complete,360.0,330,42
8406,complete,180.0,2487,4
8407,complete,360.0,1156,38
8408,refund,600.0,4478,29
8409,complete,320.0,2186,43
8410,complete,1599.0,7087,40
8411,complete,320.0,2318,30
8412,complete,320.0,3622,4
8413,complete,320.0,4492,34
8414,complete,320.0,2512,26
8415,complete,320.0,7843,21
8416,complete,210.0,8642,41
8417,complete,99.0,9547,36
8418,complete,210.0,7849,12
8419,complete,850.0,5405,20
8420,canceled,0.0,5394,35
8421,complete,99.0,1294,37
8422,complete,415.0,2466,2
8423,complete,99.0,3176,41
8424,complete,425.0,7850,23
8425,complete,425.0,9426,33
8426,order_refunded,999.0,9630,45
8427,complete,320.0,8445,19
8428,complete,100.0,8211,38
8429,complete,1499.0,2760,25
8430,complete,460.0,5256,46
8431,complete,415.0,8415,9
8432,complete,670.0,3,22
8433,complete,800.0,8131,23
8434,complete,80.0,1260,26
8435,order_refunded,600.0,8191,12
8436,complete,600.0,4324,8
8437,complete,80.0,5774,20
8438,complete,80.0,2569,48
8439,complete,99.0,1886,37
8440,complete,2280.0,7061,27
8441,complete,2280.0,7845,17
8442,complete,2280.0,6112,39
8443,complete,99.0,9492,21
8444,complete,99.0,2339,35
8445,complete,80.0,9269,38
8446,complete,99.0,3759,49
8447,complete,99.0,4811,38
8448,canceled,2999.0,9140,35
8449,complete,99.0,6792,37
8450,complete,1794.0,7172,12
8451,complete,1794.0,2732,45
8452,complete,80.0,870,29
8453,refund,80.0,5167,18
8454,complete,99.0,94,31
8455,order_refunded,80.0,2988,14
8456,complete,250.0,9968,29
8457,complete,80.0,8628,23
8458,complete,1794.0,4948,38
8459,complete,1794.0,6652,12
8460,complete,250.0,6980,13
8461,complete,250.0,6795,40
8462,complete,80.0,6525,47
8463,order_refunded,75999.0,3145,30
8464,complete,320.0,3588,37
8465,order_refunded,80.0,77,37
8466,complete,120.0,9008,26
8467,complete,80.0,8960,8
8468,complete,120.0,6554,28
8469,complete,360.0,8298,1
8470,complete,80.0,6695,4
8471,order_refunded,600.0,2874,46
8472,order_refunded,600.0,3347,17
8473,complete,1794.0,7025,21
8474,complete,1794.0,3149,37
8475,complete,600.0,9658,18
8476,order_refunded,88999.0,245,24
8477,complete,600.0,2626,19
8478,complete,115.0,3850,43
8479,complete,99.0,9598,14
8480,complete,99.0,9174,38
8481,complete,12600.0,7738,28
8482,refund,280.0,8334,24
8483,canceled,96499.0,893,49
8484,order_refunded,1499.0,5488,17
8485,order_refunded,600.0,7252,17
8486,complete,16899.0,7311,40
8487,complete,895.0,2400,10
8488,order_refunded,4505.0,4641,32
8489,complete,360.0,2961,14
8490,complete,2750.0,7326,23
8491,order_refunded,8420.0,1470,33
8492,complete,140.0,3375,24
8493,complete,360.0,8848,36
8494,complete,299.0,8235,40
8495,canceled,281.0,7924,19
8496,canceled,30749.0,5123,44
8497,complete,360.0,9853,43
8498,complete,1299.0,5388,25
8499,complete,360.0,7632,13
8500,complete,250.0,7227,18
8501,complete,80.0,5109,17
8502,canceled,2460.0,2225,5
8503,canceled,2548.0,2111,13
8504,canceled,2548.0,958,4
8505,complete,360.0,7147,17
8506,order_refunded,419.0,561,24
8507,canceled,19590.0,9523,7
8508,complete,360.0,7414,38
8509,order_refunded,490.0,1313,34
8510,order_refunded,490.0,1822,6
8511,canceled,89000.0,5647,24
8512,order_refunded,899.0,4946,40
8513,complete,160.0,5375,12
8514,canceled,2450.0,2652,24
8515,complete,150.0,9934,11
8516,canceled,590.0,4702,11
8517,canceled,590.0,2878,11
8518,canceled,1800.0,5583,30
8519,complete,598.0,5391,30
8520,complete,598.0,4084,26
8521,complete,90.0,746,42
8522,order_refunded,600.0,8750,36
8523,complete,570.0,942,14
8524,order_refunded,900.0,4024,46
8525,refund,1560.0,2297,23
8526,refund,1560.0,940,38
8527,complete,199.0,1611,48
8528,complete,484.0,6301,30
8529,canceled,299.0,1726,32
8530,complete,0.0,9177,29
8531,complete,2090.0,9780,47
8532,complete,120.0,9529,43
8533,canceled,16999.0,8854,32
8534,complete,299.0,7188,5
8535,complete,999.0,33,1
8536,complete,899.0,5986,31
8537,order_refunded,1399.0,3415,25
8538,order_refunded,999.0,1157,43
8539,complete,990.0,3127,8
8540,order_refunded,999.0,8253,42
8541,complete,999.0,1544,15
8542,complete,415.0,272,26
8543,complete,340.0,5296,28
8544,complete,340.0,4077,24
8545,complete,899.0,5903,10
8546,canceled,120.0,2710,46
8547,complete,360.0,9347,32
8548,canceled,700.0,5222,19
8549,complete,999.0,9938,7
8550,complete,120.0,8530,34
8551,complete,249.0,6723,41
8552,refund,1200.0,8202,17
8553,complete,265.0,4145,47
8554,complete,1000.0,5607,24
8555,complete,7160.0,6767,22
8556,complete,598.0,731,20
8557,complete,598.0,4891,30
8558,order_refunded,1248.0,1649,14
8559,complete,30205.0,4229,18
8560,complete,360.0,2131,1
8561,complete,360.0,4367,34
8562,complete,99.0,1507,49
8563,order_refunded,640.0,2159,14
8564,complete,250.0,2917,17
8565,complete,140.0,3230,34
8566,complete,360.0,9859,42
8567,order_refunded,360.0,6266,15
8568,complete,6900.0,4137,2
8569,order_refunded,419.0,2690,7
8570,order_refunded,1200.0,7191,49
8571,complete,260.0,2811,5
8572,complete,1375.0,6153,11
8573,complete,360.0,13,29
8574,complete,360.0,5939,26
8575,canceled,26999.0,8000,20
8576,complete,360.0,7220,7
8577,complete,20998.0,5329,14
8578,complete,360.0,3622,22
8579,complete,90.0,3684,26
8580,complete,820.0,7873,19
8581,order_refunded,1449.0,5311,18
8582,order_refunded,67999.0,653,49
8583,refund,250.0,5800,9
8584,complete,250.0,8813,21
8585,order_refunded,360.0,3791,49
8586,complete,99.0,1646,14
8587,complete,99.0,4513,24
8588,complete,99.0,4760,32
8589,complete,99.0,5875,24
8590,complete,99.0,3689,47
8591,complete,3000.0,7690,31
8592,complete,99.0,1380,46
8593,complete,99.0,4244,11
8594,complete,99.0,9581,34
8595,complete,99.0,6508,19
8596,order_refunded,8.0,7820,36
8597,complete,1349.0,8594,14
8598,complete,1349.0,2654,18
8599,order_refunded,360.0,5612,4
8600,complete,360.0,6128,22
8601,complete,120.0,3924,6
8602,order_refunded,2500.0,8460,14
8603,complete,99.0,5913,35
8604,complete,99.0,5131,32
8605,complete,99.0,5440,44
8606,complete,99.0,7881,23
8607,complete,1200.0,6450,1
8608,complete,99.0,1726,26
8609,canceled,69999.0,9305,29
8610,complete,799.0,7523,30
8611,order_refunded,53999.0,4785,3
8612,complete,2500.0,9473,23
8613,order_refunded,212.0,1233,9
8614,order_refunded,550.0,8809,8
8615,canceled,1020.0,8339,28
8616,canceled,1020.0,7447,22
8617,canceled,1020.0,4617,13
8618,canceled,1020.0,4726,10
8619,complete,390.0,3678,40
8620,order_refunded,88999.0,6288,6
8621,complete,320.0,8481,21
8622,canceled,5000.0,1410,45
8623,order_refunded,8420.0,8206,20
8624,canceled,499.0,257,44
8625,complete,99.0,1722,14
8626,complete,99.0,1424,2
8627,complete,2500.0,4954,41
8628,complete,550.0,2991,36
8629,complete,99.0,1196,9
8630,complete,890.0,4560,39
8631,complete,680.0,4366,17
8632,complete,680.0,1245,41
8633,complete,899.0,6767,43
8634,canceled,899.0,5303,20
8635,complete,12600.0,1307,35
8636,complete,99.0,2403,21
8637,complete,99.0,497,37
8638,complete,99.0,3400,13
8639,complete,99.0,910,3
8640,complete,99.0,373,16
8641,order_refunded,1140.0,6237,35
8642,complete,99.0,1345,17
8643,complete,300.0,8516,20
8644,complete,300.0,2432,19
8645,complete,99.0,4671,49
8646,complete,99.0,2785,3
8647,order_refunded,99.0,9408,39
8648,complete,99.0,1696,46
8649,complete,0.0,1908,29
8650,complete,99.0,4815,17
8651,complete,460.0,781,45
8652,complete,99.0,1020,2
8653,complete,99.0,1404,11
8654,canceled,120.0,1427,25
8655,complete,3000.0,8856,2
8656,complete,3000.0,5869,26
8657,complete,3000.0,11,35
8658,complete,3000.0,6331,44
8659,complete,3000.0,9231,19
8660,order_refunded,19590.0,2826,6
8661,complete,320.0,7465,40
8662,complete,1449.0,3004,6
8663,complete,99.0,9268,14
8664,order_refunded,2500.0,7196,44
8665,complete,1106.0,6721,21
8666,complete,1106.0,3089,40
8667,complete,1106.0,1790,3
8668,complete,1106.0,3037,40
8669,complete,1106.0,7378,16
8670,complete,1106.0,7599,3
8671,complete,1106.0,4839,44
8672,complete,19590.0,5873,31
8673,complete,880.0,3654,14
8674,complete,510.0,4300,38
8675,complete,80.0,9269,12
8676,complete,484.0,974,5
8677,complete,484.0,7084,4
8678,complete,484.0,5495,45
8679,canceled,1175.0,9492,48
8680,complete,1725.0,3407,45
8681,canceled,3448.0,5151,20
8682,canceled,3448.0,9351,44
8683,canceled,3448.0,3130,39
8684,complete,430.0,105,17
8685,complete,430.0,7434,3
8686,complete,1160.0,7690,15
8687,order_refunded,120.0,3568,49
8688,complete,15999.0,4349,19
8689,order_refunded,3150.0,4391,45
8690,canceled,407994.0,6812,25
8691,canceled,407994.0,1182,27
8692,complete,3750.0,4645,18
8693,complete,565.0,5874,37
8694,complete,565.0,4395,40
8695,complete,2279.0,3535,33
8696,complete,2279.0,5845,6
8697,canceled,209000.0,5940,12
8698,complete,480.0,6476,48
8699,canceled,3750.0,1775,35
8700,complete,280.0,8284,15
8701,complete,2165.0,447,4
8702,complete,2165.0,109,17
8703,complete,2165.0,3240,39
8704,complete,1065.0,5932,3
8705,complete,1604.0,4054,39
8706,complete,1604.0,4538,33
8707,complete,1604.0,6362,14
8708,canceled,1065.0,1246,28
8709,complete,250.0,2721,30
8710,complete,275.0,8470,28
8711,canceled,0.0,7742,4
8712,complete,90.0,5106,6
8713,canceled,1045.0,2923,5
8714,canceled,1045.0,2514,11
8715,canceled,1045.0,9031,23
8716,canceled,1045.0,2802,14
8717,complete,299.0,6982,2
8718,complete,545.0,8222,40
8719,complete,545.0,6503,26
8720,complete,545.0,6039,46
8721,complete,545.0,6230,5
8722,complete,16312.0,9450,41
8723,complete,16312.0,365,35
8724,complete,16312.0,1801,20
8725,complete,16312.0,5959,12
8726,complete,16312.0,9097,10
8727,complete,16312.0,7437,6
8728,complete,16312.0,4794,15
8729,complete,16312.0,8161,9
8730,complete,16312.0,180,7
8731,complete,16312.0,3874,41
8732,complete,16312.0,3961,10
8733,complete,16312.0,1187,29
8734,complete,16312.0,774,40
8735,complete,16312.0,4461,4
8736,complete,16312.0,353,29
8737,complete,16312.0,6944,41
8738,complete,16312.0,5203,27
8739,complete,16312.0,5345,1
8740,complete,16312.0,4508,46
8741,complete,16312.0,4831,3
8742,complete,16312.0,118,48
8743,complete,16312.0,482,1
8744,complete,16312.0,4288,21
8745,complete,16312.0,6803,22
8746,complete,16312.0,8299,49
8747,complete,16312.0,4478,22
8748,complete,16312.0,6534,12
8749,complete,16312.0,244,13
8750,complete,16312.0,7013,47
8751,complete,16312.0,866,21
8752,complete,16312.0,9754,10
8753,complete,510.0,5330,23
8754,refund,0.0,604,18
8755,refund,0.0,5757,1
8756,refund,0.0,4019,1
8757,refund,0.0,5193,1
8758,order_refunded,1200.0,2016,32
8759,complete,110.0,9851,42
8760,complete,297.0,3381,47
8761,complete,297.0,3771,35
8762,complete,297.0,5830,43
8763,complete,160.0,1614,13
8764,complete,630.0,1880,35
8765,order_refunded,544.0,5373,28
8766,canceled,495.0,4109,25
8767,order_refunded,2095.0,9292,43
8768,complete,420.0,9267,7
8769,complete,370.0,8979,6
8770,complete,370.0,149,34
8771,complete,99.0,1755,17
8772,complete,55.0,7379,38
8773,complete,55.0,6682,45
8774,complete,2500.0,3757,39
8775,complete,15999.0,9372,29
8776,complete,16899.0,9117,31
8777,complete,15999.0,5393,31
8778,canceled,100.0,9796,11
8779,canceled,1200.0,3053,13
8780,complete,15999.0,5693,20
8781,order_refunded,150.0,4219,2
8782,complete,70.0,4804,41
8783,complete,1100.0,2378,16
8784,canceled,4120.0,5087,33
8785,canceled,4120.0,3183,5
8786,canceled,4120.0,3161,18
8787,order_refunded,15199.0,6577,47
8788,complete,3053.0,8904,7
8789,complete,3053.0,2587,39
8790,complete,3053.0,2649,10
8791,complete,3053.0,7314,46
8792,complete,1200.0,1718,41
8793,complete,120.0,5309,39
8794,complete,480.0,7408,40
8795,complete,600.0,871,5
8796,complete,3624.0,3575,11
8797,complete,3624.0,5828,23
8798,complete,3624.0,7987,11
8799,complete,3624.0,8463,45
8800,complete,4378.0,9736,32
8801,complete,340.0,8742,34
8802,complete,340.0,5770,9
8803,order_refunded,999.0,5734,43
8804,order_refunded,450.0,9905,17
8805,canceled,198.0,3241,34
8806,canceled,198.0,9555,47
8807,order_refunded,16899.0,4894,28
8808,complete,640.0,9477,3
8809,complete,640.0,887,49
8810,complete,640.0,5855,6
8811,complete,640.0,5319,9
8812,complete,640.0,2259,42
8813,complete,640.0,4383,14
8814,canceled,6900.0,1786,17
8815,complete,70.0,7728,11
8816,order_refunded,6900.0,296,35
8817,complete,150.0,2598,8
8818,refund,15199.0,681,6
8819,complete,285.0,4891,14
8820,complete,1449.0,4299,26
8821,order_refunded,863.0,325,44
8822,order_refunded,1996.0,7953,7
8823,order_refunded,1150.0,987,23
8824,order_refunded,400.0,3119,15
8825,complete,3980.0,761,36
8826,complete,3980.0,7759,47
8827,canceled,290.0,9229,41
8828,refund,4859.0,907,24
8829,refund,4859.0,5500,31
8830,refund,4859.0,365,21
8831,order_refunded,1761.0,7770,24
8832,complete,15999.0,3414,18
8833,canceled,300.0,8028,3
8834,complete,275.0,7940,10
8835,complete,583.0,9262,18
8836,complete,583.0,3082,12
8837,complete,583.0,5449,20
8838,complete,15199.0,3259,24
8839,complete,3000.0,2108,15
8840,complete,600.0,7929,38
8841,complete,1350.0,2934,47
8842,complete,299.0,2830,36
8843,canceled,150000.0,8634,2
8844,order_refunded,3750.0,5007,8
8845,complete,40.0,1560,20
8846,complete,40.0,1742,21
8847,complete,899.0,5831,23
8848,complete,390.0,7524,17
8849,complete,150.0,626,20
8850,complete,600.0,1691,26
8851,complete,360.0,8283,27
8852,complete,330.0,6311,30
8853,complete,1950.0,3007,25
8854,complete,48000.0,4303,27
8855,order_refunded,3375.0,1089,48
8856,complete,1230.0,6008,18
8857,complete,99.0,4612,23
8858,complete,9975.0,9373,41
8859,complete,260.0,7929,5
8860,complete,460.0,4491,31
8861,order_refunded,240.0,8379,9
8862,order_refunded,240.0,1598,19
8863,complete,360.0,3748,43
8864,complete,16899.0,2671,46
8865,complete,360.0,8432,31
8866,complete,360.0,2581,21
8867,complete,1200.0,7433,16
8868,complete,1200.0,8331,48
8869,complete,1200.0,2507,29
8870,complete,840.0,4726,36
8871,complete,840.0,4301,37
8872,complete,840.0,9942,35
8873,complete,99.0,8760,9
8874,complete,99.0,7003,3
8875,complete,1255.0,9074,43
8876,complete,140.0,6132,12
8877,complete,199.0,8832,46
8878,complete,460.0,4538,3
8879,complete,899.0,2336,15
8880,complete,999.0,4322,43
8881,complete,510.0,2986,41
8882,complete,899.0,560,12
8883,complete,510.0,714,48
8884,order_refunded,999.0,4594,12
8885,order_refunded,17550.0,3989,28
8886,complete,700.0,6204,28
8887,order_refunded,26999.0,257,18
8888,complete,9975.0,8769,43
8889,order_refunded,26999.0,38,10
8890,order_refunded,99.0,8653,16
8891,order_refunded,600.0,9633,10
8892,order_refunded,26999.0,1833,4
8893,order_refunded,26999.0,7601,49
8894,order_refunded,26999.0,5168,37
8895,complete,590.0,433,37
8896,complete,590.0,4152,49
8897,complete,590.0,6412,32
8898,complete,379.0,1752,20
8899,complete,379.0,4998,18
8900,order_refunded,26999.0,5721,47
8901,complete,550.0,7617,2
8902,complete,550.0,257,39
8903,order_refunded,26999.0,672,29
8904,order_refunded,26999.0,490,21
8905,order_refunded,26999.0,6890,9
8906,order_refunded,26999.0,2097,42
8907,order_refunded,26999.0,1683,48
8908,complete,15999.0,2461,39
8909,order_refunded,26999.0,4530,10
8910,order_refunded,600.0,5122,21
8911,order_refunded,600.0,1976,42
8912,complete,240.0,3217,10
8913,complete,240.0,9582,31
8914,complete,99.0,4516,41
8915,complete,198.0,5693,36
8916,complete,198.0,9777,22
8917,complete,99.0,4940,23
8918,complete,198.0,5564,24
8919,complete,600.0,2964,6
8920,complete,198.0,4530,47
8921,complete,198.0,6787,9
8922,complete,198.0,6201,2
8923,complete,99.0,977,12
8924,complete,198.0,7346,35
8925,complete,198.0,46,37
8926,complete,99.0,1194,8
8927,complete,198.0,4513,17
8928,complete,99.0,4944,34
8929,complete,198.0,6283,42
8930,order_refunded,769.0,247,9
8931,complete,4900.0,3220,17
8932,complete,4900.0,8984,46
8933,complete,4900.0,637,37
8934,complete,4900.0,3776,18
8935,complete,4900.0,2422,8
8936,complete,4900.0,9281,34
8937,complete,4900.0,4184,37
8938,complete,1437.0,713,43
8939,complete,99.0,5846,8
8940,complete,99.0,5324,2
8941,order_refunded,600.0,6033,19
8942,order_refunded,26999.0,3645,26
8943,order_refunded,120.0,7774,9
8944,complete,99.0,2109,24
8945,complete,99.0,3615,31
8946,order_refunded,150.0,9435,14
8947,complete,99.0,6958,20
