reviewId,customer_id,product_id,starRating,helpfulVotes,totalVotes,id,customerId,user_id,productId,product_id,sentiment
R1WY87HG7SCHFF,32141992,B010S7KB80,2,3,3,8896,32141992,7884,B010S7KB80,6628,NEGATIVE
R3NX8UW1MCW1GK,2091328,B010S7K7MA,1,5,5,8897,2091328,7885,B010S7K7MA,6629,NEGATIVE
R34AYYX571KPGR,49899274,B010S7GYDG,1,3,3,8898,49899274,7886,B010S7GYDG,6630,NEGATIVE
R1MRFMH87NK0H4,133831,B010S7GYDG,5,3,3,8899,133831,7887,B010S7GYDG,6630,POSITIVE
R2ZCC68EI9Q9W9,19534678,B010S7DFQU,3,0,0,8900,19534678,7888,B010S7DFQU,6631,NEUTRAL
R2ZHJ5FR9MIIRI,46347980,B010S788TE,1,5,6,8901,46347980,7889,B010S788TE,6632,NEGATIVE
R19XHKOCOLRB26,13163563,B010S788TE,3,0,0,8902,13163563,7890,B010S788TE,6632,NEUTRAL
R1LMDKJM08IFQ8,45767846,B010S788TE,5,1,1,8903,45767846,7891,B010S788TE,6632,POSITIVE
RCN7HLUURNMCO,48542580,B010S788TE,5,0,0,8904,48542580,7892,B010S788TE,6632,POSITIVE
R30ITNFJ5EV2EZ,10395018,B010S788TE,4,0,0,8905,10395018,7893,B010S788TE,6632,POSITIVE
RTHQ18QAJ467Z,7835136,B010S788TE,4,0,0,8906,7835136,7894,B010S788TE,6632,POSITIVE
R1O7IMLLDU0JOF,1193646,B010S788TE,5,0,0,8907,1193646,7895,B010S788TE,6632,POSITIVE
R3LC2RCZTMLI30,19969191,B010S788TE,5,1,1,8908,19969191,7896,B010S788TE,6632,POSITIVE
R1HOHFSJF0XPIG,10292431,B010S788TE,5,0,0,8909,10292431,7897,B010S788TE,6632,POSITIVE
R20ZTVM8H7FSFI,2320200,B010S788TE,5,1,2,8910,2320200,7898,B010S788TE,6632,POSITIVE
R1I4VRHVX5D0SA,38065710,B010S788TE,5,0,0,8911,38065710,7899,B010S788TE,6632,POSITIVE
R21MKQKP5CJ6AN,23680043,B010S6SQZG,1,0,0,8912,23680043,7900,B010S6SQZG,6633,NEGATIVE
R2PL4710YYNVOP,18657531,B010S6SQZG,4,2,2,8913,18657531,7901,B010S6SQZG,6633,POSITIVE
R1W1L4OAS8Y6WA,47416443,B010S6SQZG,2,2,2,8914,47416443,7902,B010S6SQZG,6633,NEGATIVE
RAC1P5FEUOMZ1,45776573,B010S6SQZG,1,0,1,8915,45776573,7903,B010S6SQZG,6633,NEGATIVE
R1GWK0BSYPW8YG,48908879,B010S6SQZG,4,0,0,8916,48908879,7904,B010S6SQZG,6633,POSITIVE
R3Q0PYOWFJS8BK,32371382,B010S6SQZG,5,0,0,8917,32371382,7905,B010S6SQZG,6633,POSITIVE
RKCOYC9MAZYIZ,16544155,B010S6SQZG,3,1,1,8918,16544155,7906,B010S6SQZG,6633,NEUTRAL
R3U2TI936S66LY,11759760,B010S6SNYU,1,0,0,8919,11759760,1440,B010S6SNYU,6634,NEGATIVE
R3IK19NG625185,34459395,B010S6LWOS,1,2,6,8920,34459395,7907,B010S6LWOS,6635,NEGATIVE
R1TKH5YW2EN7M6,16319348,B010S6KR4Y,5,0,0,8921,16319348,7908,B010S6KR4Y,6636,POSITIVE
R19WMRWL62YVAN,4247530,B010S6FKS2,3,12,12,8922,4247530,7909,B010S6FKS2,6637,NEUTRAL
R7K02WFSM0OEJ,1031796,B010S6F4YW,1,2,2,8923,1031796,7910,B010S6F4YW,6638,NEGATIVE
R1V52R7H44X7U1,11387517,B010S65JLU,5,0,0,8924,11387517,7911,B010S65JLU,6639,POSITIVE
RZ50M37KDLV6X,6020192,B010S5TI9U,5,2,5,8925,6020192,7912,B010S5TI9U,6640,POSITIVE
R2Z9VRZL2PU9SB,45233631,B010S5T37W,5,1,3,8926,45233631,7913,B010S5T37W,6641,POSITIVE
R3E2G6X4HNMFFS,537059,B010S5P30S,5,0,1,8927,537059,7914,B010S5P30S,6642,POSITIVE
R1ZYPWDRVP7TV0,26955145,B010S272AA,2,3,4,8928,26955145,7915,B010S272AA,6643,NEGATIVE
R10JF2SG65VV7K,9859250,B010S271ZG,5,2,3,8929,9859250,7916,B010S271ZG,6644,POSITIVE
R2YBDWIGYTUX30,16029427,B010S1DPRK,5,1,1,8930,16029427,7917,B010S1DPRK,6645,POSITIVE
R3PH07C76BXU1A,52270803,B010S1CNI2,4,1,2,8931,52270803,7918,B010S1CNI2,6646,POSITIVE
R2YOWVG8BQCAC5,4823777,B010S0PBGE,3,0,1,8932,4823777,7919,B010S0PBGE,6647,NEUTRAL
R3BZNO3P2S7QER,141791,B010S0OZF2,5,0,0,8933,141791,7920,B010S0OZF2,6648,POSITIVE
R21XYFR6ZQ3D4Y,2819946,B010S0C4Q4,4,1,1,8934,2819946,7921,B010S0C4Q4,6649,POSITIVE
RR9UO2ZG1IGFA,2311370,B010S0C4Q4,2,1,2,8935,2311370,7922,B010S0C4Q4,6649,NEGATIVE
R17X3XA2V1HX5V,11015526,B010S0389Q,5,0,0,8936,11015526,6033,B010S0389Q,6650,POSITIVE
R21T451VRQWFDM,4271025,B010RY7BH8,5,0,0,8937,4271025,7923,B010RY7BH8,6651,POSITIVE
R2TOFDCNKTX0B3,10382847,B010RY7BH8,2,0,0,8938,10382847,7924,B010RY7BH8,6651,NEGATIVE
R3ITXPK6EYL00A,720369,B010RY7BH8,3,0,0,8939,720369,7925,B010RY7BH8,6651,NEUTRAL
R1ANXZAY5DTAJG,10277948,B010RY7BH8,3,1,1,8940,10277948,7926,B010RY7BH8,6651,NEUTRAL
RKXBQRZJ8NZ3R,14705094,B010RY7BH8,5,0,0,8941,14705094,7927,B010RY7BH8,6651,POSITIVE
R1NO884KWWLX24,21406707,B010RY7BH8,5,0,0,8942,21406707,7928,B010RY7BH8,6651,POSITIVE
R30UGXC1CZHBH0,13459876,B010RY7BG4,2,0,1,8943,13459876,7929,B010RY7BG4,6652,NEGATIVE
R177S5VAYXXO2H,12463513,B010RY7BG4,5,4,6,8944,12463513,7930,B010RY7BG4,6652,POSITIVE
R1AYX23DMD6L5A,28297600,B010RY7BG4,5,0,0,8945,28297600,7931,B010RY7BG4,6652,POSITIVE
RDE7ELNQDPC0O,48396752,B010RY7BG4,3,2,2,8946,48396752,7932,B010RY7BG4,6652,NEUTRAL
R10O85MJ8HPAJL,9138622,B010RY7BG4,1,30,32,8947,9138622,7933,B010RY7BG4,6652,NEGATIVE
R35EI9H8UKHNF9,1751043,B010RY7BG4,5,11,12,8948,1751043,7934,B010RY7BG4,6652,POSITIVE
R1SSU8J54RY1Q9,39247340,B010RY7BG4,5,14,16,8949,39247340,7935,B010RY7BG4,6652,POSITIVE
RWZXDMINH620F,242182,B010RY7BG4,5,0,0,8950,242182,7936,B010RY7BG4,6652,POSITIVE
R2BIBDJKMBBJO6,6915981,B010RY7BG4,5,0,0,8951,6915981,7937,B010RY7BG4,6652,POSITIVE
R3UO9YHPPPBZNP,503017,B010RY7B9G,3,0,0,8952,503017,7938,B010RY7B9G,6653,NEUTRAL
RN8ODLY7ZJQE7,11956926,B010RY7B9G,2,0,0,8953,11956926,7939,B010RY7B9G,6653,NEGATIVE
R33IJ2269D7JRI,14207255,B010RY7B9G,1,1,1,8954,14207255,7940,B010RY7B9G,6653,NEGATIVE
R2QZPLUIF5K7US,2489610,B010RY7B7I,5,2,3,8955,2489610,7941,B010RY7B7I,6654,POSITIVE
R2Y8SYW3TBKBPF,48777075,B010RY7B7I,1,0,0,8956,48777075,7942,B010RY7B7I,6654,NEGATIVE
R2QS5IIKZFIRMI,15656369,B010RY7B7I,5,1,1,8957,15656369,7943,B010RY7B7I,6654,POSITIVE
RPO8XWQ04BUIB,472836,B010RY7B7I,5,0,0,8958,472836,7944,B010RY7B7I,6654,POSITIVE
REGD7BCYXN032,40712597,B010RY7B7I,4,1,2,8959,40712597,7945,B010RY7B7I,6654,POSITIVE
R2OITCM4N9LJ28,15782550,B010RY7B7I,3,0,0,8960,15782550,7946,B010RY7B7I,6654,NEUTRAL
R2YIMZTVOPQSXY,859504,B010RY7B7I,4,0,0,8961,859504,65,B010RY7B7I,6654,POSITIVE
R3C41WQV53FGDY,10963093,B010RY7AII,5,0,0,8962,10963093,7947,B010RY7AII,6655,POSITIVE
R16PFGFZRMDKHI,16811282,B010RY7AII,4,0,0,8963,16811282,7948,B010RY7AII,6655,POSITIVE
R7H0UIO10F68N,36428066,B010RY67CI,5,0,0,8964,36428066,7949,B010RY67CI,6656,POSITIVE
R35M9TKM8RSCOC,1288244,B010RY616U,4,1,1,8965,1288244,7950,B010RY616U,6657,POSITIVE
R1FKDY9XQ04XBF,43287734,B010RY616U,3,0,1,8966,43287734,5336,B010RY616U,6657,NEUTRAL
R1YF5I3B1O1LBL,43835385,B010RY615Q,5,0,0,8967,43835385,7951,B010RY615Q,6658,POSITIVE
R9KVSYOM2H2ZQ,11052080,B010RY615Q,5,0,0,8968,11052080,7952,B010RY615Q,6658,POSITIVE
R38F9BDOS7AN99,20251638,B010RY615Q,2,0,0,8969,20251638,7953,B010RY615Q,6658,NEGATIVE
R3M6PVW8LOZ013,16988610,B010RY60T8,4,1,1,8970,16988610,7954,B010RY60T8,6659,POSITIVE
R1PUAO907PGL2W,1360161,B010RY60T8,3,0,1,8971,1360161,7955,B010RY60T8,6659,NEUTRAL
R3AI5HIMR74Y29,20848975,B010RY60MK,5,0,0,8972,20848975,7956,B010RY60MK,6660,POSITIVE
R1YMT4EP3TD8I7,7719792,B010RY5WQA,5,0,0,8973,7719792,7957,B010RY5WQA,6661,POSITIVE
R2GSXOH3M1LAJ5,43069498,B010RXZ2FM,5,0,0,8974,43069498,7958,B010RXZ2FM,6662,POSITIVE
R282DPMKEKPLL5,38168023,B010RXIA4C,3,0,0,8975,38168023,7959,B010RXIA4C,6663,NEUTRAL
R3D8QZ0YTQI30K,33703195,B010RX90QY,5,3,3,8976,33703195,7960,B010RX90QY,6664,POSITIVE
R2PQVU48Y1UFLF,21726826,B010RX4A2S,1,1,1,8977,21726826,7961,B010RX4A2S,6665,NEGATIVE
R11PFYXWI3DBD1,3483910,B010RX1K94,2,0,1,8978,3483910,7962,B010RX1K94,6666,NEGATIVE
RG0LFS3MD9K5Y,40312669,B010RWX4O4,5,27,28,8979,40312669,7963,B010RWX4O4,6667,POSITIVE
RQ1GKZ340OU2C,12854805,B010RWPHMQ,5,0,0,8980,12854805,7964,B010RWPHMQ,6668,POSITIVE
R2SG8RTEX0D5XR,3786536,B010RWPHMQ,5,0,0,8981,3786536,2009,B010RWPHMQ,6668,POSITIVE
R1XVEAPHOIFCIH,44656943,B010RWPHMQ,5,0,0,8982,44656943,7965,B010RWPHMQ,6668,POSITIVE
R3TT5EEM1LX3FS,14926700,B010RWPHMQ,5,0,0,8983,14926700,2211,B010RWPHMQ,6668,POSITIVE
RG8XE0GBR1KPB,16395954,B010RUIPJK,5,1,1,8984,16395954,7966,B010RUIPJK,6669,POSITIVE
R2MZ2CTH56SBBO,152769,B010RUID06,4,0,3,8985,152769,7967,B010RUID06,6670,POSITIVE
R1IRI5BBUTXK60,6808142,B010RUH6H2,1,0,3,8986,6808142,7968,B010RUH6H2,6671,NEGATIVE
R3E1YORT57JM81,26800456,B010RUD2IY,5,0,0,8987,26800456,7969,B010RUD2IY,6672,POSITIVE
R2T9KQQSMHV2MN,12400304,B010RTV7HI,5,3,3,8988,12400304,7970,B010RTV7HI,6673,POSITIVE
RMP6T9GKLUHTI,131995,B010RRY1WI,5,1,1,8989,131995,7971,B010RRY1WI,6674,POSITIVE
R2KEEALSMKR2BI,6255092,B010RRY1WI,5,1,1,8990,6255092,7972,B010RRY1WI,6674,POSITIVE
R36XL3ANHRHKSR,23630103,B010RRUXNY,5,0,0,8991,23630103,7973,B010RRUXNY,6675,POSITIVE
RXWFHDTFVFI0X,14667269,B010RRSE8U,5,3,3,8992,14667269,7974,B010RRSE8U,6676,POSITIVE
R38XKT31PR2ON9,47173686,B010RR9TC0,4,0,0,8993,47173686,7975,B010RR9TC0,6677,POSITIVE
R2CWUT9128Q1U5,15319051,B010RR9K0G,5,0,0,8994,15319051,7976,B010RR9K0G,6678,POSITIVE
R20LSOULCNFWW7,28908968,B010RR7R60,5,0,0,8995,28908968,7977,B010RR7R60,6679,POSITIVE
R2AQSFXT3S7HP6,44966894,B010RR6CA2,5,0,0,8996,44966894,7978,B010RR6CA2,6680,POSITIVE
R3K9MNXFSER36T,19760307,B010RR2HNI,5,0,0,8997,19760307,7979,B010RR2HNI,6681,POSITIVE
R14MFIATJRMQIY,16004296,B010RR24AY,5,0,0,8998,16004296,7980,B010RR24AY,6682,POSITIVE
R2HBUQND395YMB,44923719,B010RR24AY,4,0,0,8999,44923719,7981,B010RR24AY,6682,POSITIVE
R6V3XTZRJMNOS,20293274,B010RR214S,4,0,0,9000,20293274,7982,B010RR214S,6683,POSITIVE
R2ZF1BNA79L0QA,20545517,B010RR1YLY,5,9,9,9001,20545517,7983,B010RR1YLY,6684,POSITIVE
RSEX5UULZPJ86,14209175,B010RR1GRQ,4,3,3,9002,14209175,7984,B010RR1GRQ,6685,POSITIVE
R175I15T9I8X39,12073498,B010RR1FWM,4,0,0,9003,12073498,7985,B010RR1FWM,6686,POSITIVE
R1BSS1B5IF56QI,43159374,B010RR1BFI,4,0,0,9004,43159374,7986,B010RR1BFI,6687,POSITIVE
R2OGWXKWZY49DV,51475315,B010RQK55Q,5,3,3,9005,51475315,4777,B010RQK55Q,6688,POSITIVE
R1JORZMDL6IX6T,12239704,B010RNIXRG,5,17,18,9006,12239704,7987,B010RNIXRG,6689,POSITIVE
R112HTYDCY5K1W,10225490,B010RN3XBC,5,0,0,9007,10225490,7988,B010RN3XBC,6690,POSITIVE
RL8XCT1DJ4QVZ,659714,B010RN3QT6,4,0,0,9008,659714,7989,B010RN3QT6,6691,POSITIVE
R1ZIN4PR8GLBWY,211808,B010RLZOE8,3,0,0,9009,211808,7990,B010RLZOE8,6692,NEUTRAL
R328D0YADIXD5V,15850577,B010RLZOE8,5,0,0,9010,15850577,7991,B010RLZOE8,6692,POSITIVE
R1JSAILW6GHO8G,3930949,B010RLZOE8,4,0,0,9011,3930949,7992,B010RLZOE8,6692,POSITIVE
R2G7TOVLCMK32K,26961702,B010RLZOE8,4,0,0,9012,26961702,7993,B010RLZOE8,6692,POSITIVE
R2WLGO9NQ4X5KI,51615273,B010RLZLY6,5,12,13,9013,51615273,7994,B010RLZLY6,6693,POSITIVE
R3XRM7431JVH2,14027171,B010RLZLY6,4,0,0,9014,14027171,7995,B010RLZLY6,6693,POSITIVE
R1SSMQUD2COPJ7,25452782,B010RLZLY6,3,0,0,9015,25452782,5621,B010RLZLY6,6693,NEUTRAL
R28J1WJJVASJW9,1099139,B010RLZHYU,1,6,9,9016,1099139,7996,B010RLZHYU,6694,NEGATIVE
RZ80AF7AEGGG0,2155589,B010RLZEMU,5,0,0,9017,2155589,7997,B010RLZEMU,6695,POSITIVE
R2YLVV3299LGAU,25409171,B010RLZEMU,1,0,0,9018,25409171,7998,B010RLZEMU,6695,NEGATIVE
R2UM09VG83IJPC,1313415,B010RLZEMU,3,0,0,9019,1313415,7999,B010RLZEMU,6695,NEUTRAL
R5JKZGEJ1JOX9,22970672,B010RLRQJY,4,2,2,9020,22970672,8000,B010RLRQJY,6696,POSITIVE
R45JT8MZDOO1S,10390064,B010RLDUJO,4,0,0,9021,10390064,8001,B010RLDUJO,6697,POSITIVE
R12H8JFQ3OHR4U,13503500,B010RLC1GC,5,1,1,9022,13503500,8002,B010RLC1GC,6698,POSITIVE
R3V0L847XANJPU,14170667,B010RL6654,5,3,4,9023,14170667,8003,B010RL6654,6699,POSITIVE
R3Q6FCG09B4TOA,39812272,B010RKYFA8,5,0,0,9024,39812272,8004,B010RKYFA8,6700,POSITIVE
RRSW2Y14EOCJ9,42121520,B010RKYFA8,2,0,0,9025,42121520,8005,B010RKYFA8,6700,NEGATIVE
RCIXX8WPWV7VP,158468,B010RKYFA8,5,3,3,9026,158468,8006,B010RKYFA8,6700,POSITIVE
R2GPZGWGMFY1HI,921456,B010RKYESQ,5,0,0,9027,921456,8007,B010RKYESQ,6701,POSITIVE
R258XF7FDM7AJE,124230,B010RKYEPE,4,2,3,9028,124230,8008,B010RKYEPE,6702,POSITIVE
R5UT4ULOLSFJ1,2552799,B010RKYEPE,5,0,0,9029,2552799,8009,B010RKYEPE,6702,POSITIVE
R3AWL83WFWS9MF,9952303,B010RKYEPE,5,2,4,9030,9952303,8010,B010RKYEPE,6702,POSITIVE
R3EPJVH1T023MS,30333343,B010RKYEPE,3,0,0,9031,30333343,8011,B010RKYEPE,6702,NEUTRAL
R1TWLH0EBSS1CZ,19646901,B010RKSRI4,5,0,0,9032,19646901,8012,B010RKSRI4,6703,POSITIVE
R2ADPGA99JSQES,43857777,B010RKSRI4,5,0,0,9033,43857777,8013,B010RKSRI4,6703,POSITIVE
R18QO72U5BZBRA,33034722,B010RKSRI4,5,0,0,9034,33034722,8014,B010RKSRI4,6703,POSITIVE
R1J23KVXA6DSMD,7476856,B010RKSJSW,5,0,0,9035,7476856,8015,B010RKSJSW,6704,POSITIVE
R2Y76MZQXT7ENB,10987556,B010RKPLT2,3,6,6,9036,10987556,8016,B010RKPLT2,6705,NEUTRAL
R34Y6H7SQFC1Q0,1379638,B010RKG40W,5,1,3,9037,1379638,8017,B010RKG40W,6706,POSITIVE
R1KKY8144E809C,37626939,B010RKFXI6,4,1,2,9038,37626939,71,B010RKFXI6,6707,POSITIVE
R23KRHSKCNPZWB,48087179,B010RKFXI6,4,0,0,9039,48087179,8018,B010RKFXI6,6707,POSITIVE
R3NPS6XD161N2Z,10302419,B010RKF854,5,0,0,9040,10302419,8019,B010RKF854,6708,POSITIVE
R1T664LG79J0KA,4059488,B010RK53H2,4,0,0,9041,4059488,8020,B010RK53H2,6709,POSITIVE
RJNDZ5E5KRXJQ,8217600,B010RK3WAC,4,0,0,9042,8217600,8021,B010RK3WAC,6710,POSITIVE
R2XGKGQHHPRPQZ,22775590,B010RK3WAC,5,0,0,9043,22775590,8022,B010RK3WAC,6710,POSITIVE
R2DM7XPBI2WWJ4,15131447,B010RK2Y4C,5,1,1,9044,15131447,8023,B010RK2Y4C,6711,POSITIVE
RUQYC2TNJYG8Y,39696649,B010RJQVUG,5,31,34,9045,39696649,8024,B010RJQVUG,6712,POSITIVE
R1V57DAZZJOHE,25861244,B010RJQVUG,4,0,0,9046,25861244,8025,B010RJQVUG,6712,POSITIVE
RFN40UMYC620E,13285017,B010RJQVUG,4,0,0,9047,13285017,8026,B010RJQVUG,6712,POSITIVE
R2LW8OTO9J86F4,13866635,B010RJQVUG,5,0,0,9048,13866635,8027,B010RJQVUG,6712,POSITIVE
R2WT7DWFY44PKA,161237,B010RJQVUG,5,0,0,9049,161237,8028,B010RJQVUG,6712,POSITIVE
R3NEF9R1IWZNTN,18141861,B010RJPFKI,5,0,1,9050,18141861,8029,B010RJPFKI,6713,POSITIVE
R3C0LGNFTV1SR2,33498858,B010RJPCIS,5,0,0,9051,33498858,8030,B010RJPCIS,6714,POSITIVE
R3A3Y7FPBUSU04,8017200,B010RJP9KY,3,0,0,9052,8017200,8031,B010RJP9KY,6715,NEUTRAL
R35FXUONC5L0N2,50426915,B010RJP18Y,5,0,0,9053,50426915,8032,B010RJP18Y,6716,POSITIVE
R1QJ7U0F60SP4N,8478188,B010RJP18Y,5,1,1,9054,8478188,8033,B010RJP18Y,6716,POSITIVE
R2YHUIXB5Z85EB,8082442,B010RJP18Y,3,0,1,9055,8082442,8034,B010RJP18Y,6716,NEUTRAL
R2XUBWW9EKWDVA,34394178,B010RJP18Y,5,0,1,9056,34394178,8035,B010RJP18Y,6716,POSITIVE
R3OJ5TQCG84CHQ,44971796,B010RJOXC4,5,0,1,9057,44971796,8036,B010RJOXC4,6717,POSITIVE
R99CUHAQ4UJW1,24114783,B010RJOT0K,4,2,3,9058,24114783,8037,B010RJOT0K,6718,POSITIVE
R2FGIPDXXSJULH,14440178,B010RJOK0Y,4,1,2,9059,14440178,8038,B010RJOK0Y,6719,POSITIVE
R3AY7GKI9RBVOY,2605771,B010RJOJWI,3,1,3,9060,2605771,8039,B010RJOJWI,6720,NEUTRAL
R3I9BANO2Q49TH,38234027,B010RJMJF2,5,0,0,9061,38234027,8040,B010RJMJF2,6721,POSITIVE
R1T1JOC8TM7C0D,9337055,B010RJM538,5,0,1,9062,9337055,8041,B010RJM538,6722,POSITIVE
R13LAFJVGRX9ZY,15140332,B010RJERMU,3,0,0,9063,15140332,8042,B010RJERMU,6723,NEUTRAL
RCNJXEYUA4H2E,798050,B010RJD8O8,1,0,0,9064,798050,8043,B010RJD8O8,6724,NEGATIVE
R1BQC0A821U434,10695125,B010RJCV7I,5,15,17,9065,10695125,8044,B010RJCV7I,6725,POSITIVE
RHC56F7XQQA6G,49259454,B010RJBSSG,3,1,1,9066,49259454,8045,B010RJBSSG,6726,NEUTRAL
R3NA9W0V8NYG2X,613575,B010RJ6FR0,1,1,1,9067,613575,8046,B010RJ6FR0,6727,NEGATIVE
R1RXWZFN0SCTNI,22291422,B010RJ57OW,5,0,0,9068,22291422,8047,B010RJ57OW,6728,POSITIVE
R16MD0QKU7A2II,40522748,B010RJ4VF8,5,0,0,9069,40522748,8048,B010RJ4VF8,6729,POSITIVE
R2TQA0WWCZSS3P,34321296,B010RJ4UBI,5,2,2,9070,34321296,8049,B010RJ4UBI,6730,POSITIVE
REB0DFDYW55MW,16044567,B010RJ4UBI,5,1,1,9071,16044567,8050,B010RJ4UBI,6730,POSITIVE
RYJ44KXO4HL8W,11115624,B010RJ4ES2,3,0,0,9072,11115624,8051,B010RJ4ES2,6731,NEUTRAL
RM04YXRUX0XCD,50655054,B010RJ4BF8,5,0,0,9073,50655054,8052,B010RJ4BF8,6732,POSITIVE
R3MNK7GKK56KAW,14674370,B010RJ0NV4,5,4,4,9074,14674370,8053,B010RJ0NV4,6733,POSITIVE
RL245FAAUO0VR,20828134,B010RJ0A1W,3,2,5,9075,20828134,8054,B010RJ0A1W,6734,NEUTRAL
RQ4J0S54ZHWMC,13087863,B010RIZIEC,5,19,21,9076,13087863,8055,B010RIZIEC,6735,POSITIVE
R2JEEJB81XP8SM,25851165,B010RIZFFY,4,36,39,9077,25851165,8056,B010RIZFFY,6736,POSITIVE
RV0P84O0PP8HC,37157802,B010RISGKU,5,2,2,9078,37157802,8057,B010RISGKU,6737,POSITIVE
R2G8U2ED2T7K09,46667970,B010RIS89E,2,2,3,9079,46667970,8058,B010RIS89E,6738,NEGATIVE
R413Z16540ZRQ,48226935,B010RIRJ7Q,5,0,1,9080,48226935,8059,B010RIRJ7Q,6739,POSITIVE
R149JDKX3KAM4R,46659765,B010RIRHYQ,4,0,1,9081,46659765,8060,B010RIRHYQ,6740,POSITIVE
R214005GW179PB,22794199,B010RIRC3C,1,0,2,9082,22794199,8061,B010RIRC3C,6741,NEGATIVE
RZZ5QH44RPANG,2439180,B010RIR9JE,5,0,2,9083,2439180,8062,B010RIR9JE,6742,POSITIVE
R357NHGR7D4KI2,18822933,B010RIPLUS,5,19,19,9084,18822933,4951,B010RIPLUS,6743,POSITIVE
R2E03WZ2HON5MB,12142263,B010RIPDQA,5,0,2,9085,12142263,8063,B010RIPDQA,6744,POSITIVE
RTWUFYT3NXYQN,16985536,B010RIAJ82,4,0,0,9086,16985536,8064,B010RIAJ82,6745,POSITIVE
R9005ASTUVCR,13890072,B010RI8VTG,5,0,0,9087,13890072,8065,B010RI8VTG,6746,POSITIVE
R29MDQKOOB77WJ,201168,B010RI8MA4,1,0,0,9088,201168,8066,B010RI8MA4,6747,NEGATIVE
R1J02WH9QG8GG,3927853,B010RI56H6,5,0,0,9089,3927853,8067,B010RI56H6,6748,POSITIVE
R1O196AIVQYFBO,4641548,B010RI1Z8K,5,0,0,9090,4641548,8068,B010RI1Z8K,6749,POSITIVE
R1LY22C49BTJMF,10797480,B010RHXAKW,5,0,0,9091,10797480,8069,B010RHXAKW,6750,POSITIVE
RZE9K6E9A33HD,163717,B010RHXAI4,5,0,0,9092,163717,8070,B010RHXAI4,6751,POSITIVE
R14V0UMA1U30S6,26606073,B010RHVHMK,1,0,0,9093,26606073,8071,B010RHVHMK,6752,NEGATIVE
R3CNGNATPCSJPK,46686049,B010RHVHMK,5,0,0,9094,46686049,8072,B010RHVHMK,6752,POSITIVE
R2CDVYWM9QZV01,3282525,B010RHRTXG,4,0,0,9095,3282525,8073,B010RHRTXG,6753,POSITIVE
RAIIO9JKHFCG1,48254160,B010RHPRIU,5,0,0,9096,48254160,8074,B010RHPRIU,6754,POSITIVE
R11198BPR3JH7G,295014,B010RHKIBG,5,1,1,9097,295014,8075,B010RHKIBG,6755,POSITIVE
RWZHLSUB72LJT,36662333,B010RHKIAM,4,0,0,9098,36662333,8076,B010RHKIAM,6756,POSITIVE
R1MZT6ZQ3LWMN6,12251069,B010RHDJOE,2,0,2,9099,12251069,8077,B010RHDJOE,6757,NEGATIVE
R39HUJNFY1N6A3,49103187,B010RH98IA,5,0,0,9100,49103187,8078,B010RH98IA,6758,POSITIVE
RIKJAFE0P4LQX,48526783,B010RGUERU,4,0,1,9101,48526783,8079,B010RGUERU,6759,POSITIVE
R1F7L8U4VBV5V9,6421237,B010RGO5TI,1,6,11,9102,6421237,4586,B010RGO5TI,6760,NEGATIVE
R3MJR7CUZGCSYP,8705004,B010RGO5MA,5,2,4,9103,8705004,8080,B010RGO5MA,6761,POSITIVE
R18R01W4BD5WGZ,38382423,B010RG8ZGC,5,0,0,9104,38382423,8081,B010RG8ZGC,6762,POSITIVE
RTXEUQ4NUZ9W6,34265597,B010RFRJME,5,1,1,9105,34265597,8082,B010RFRJME,6763,POSITIVE
R2WTDCG6C6W5MI,14597157,B010RFRJEM,5,2,2,9106,14597157,8083,B010RFRJEM,6764,POSITIVE
R2W4U7MG48DGRH,48743938,B010RFRJ4M,5,0,0,9107,48743938,8084,B010RFRJ4M,6765,POSITIVE
R2EHWQZW0C841L,38752994,B010RFRJ4M,5,0,0,9108,38752994,8085,B010RFRJ4M,6765,POSITIVE
R1NQ3OIU30FYJD,12588129,B010RFRJ2O,5,0,0,9109,12588129,8086,B010RFRJ2O,6766,POSITIVE
R2KAOCO7M5C2UM,1648814,B010RFRIZW,5,0,0,9110,1648814,8087,B010RFRIZW,6767,POSITIVE
R3QP7W6N2A9QU2,1406282,B010RFRIXO,5,0,0,9111,1406282,8088,B010RFRIXO,6768,POSITIVE
R12GCVAZJE2WYK,51177850,B010RFOT04,5,29,30,9112,51177850,8089,B010RFOT04,6769,POSITIVE
R3D7F33PB7XY8C,37169362,B010RFOT04,5,0,0,9113,37169362,8090,B010RFOT04,6769,POSITIVE
R333BA6JPZTUOH,32659808,B010RFOKYO,1,6,8,9114,32659808,8091,B010RFOKYO,6770,NEGATIVE
R3FCPGCGSV41N6,1407927,B010RFOKYO,4,2,5,9115,1407927,8092,B010RFOKYO,6770,POSITIVE
R21ZPFRNY8NGL9,8438982,B010RFOKYO,5,2,3,9116,8438982,8093,B010RFOKYO,6770,POSITIVE
R1DOG8G2021RM2,52627888,B010RFOE7W,4,0,0,9117,52627888,8094,B010RFOE7W,6771,POSITIVE
R7A40Z56AT9MD,41248234,B010RFOE7W,5,0,0,9118,41248234,8095,B010RFOE7W,6771,POSITIVE
RQBFWJZJ61WPS,46583330,B010RFOE7W,5,4,4,9119,46583330,8096,B010RFOE7W,6771,POSITIVE
RL2SXGLRYAD2P,51533556,B010RFO7AG,5,0,0,9120,51533556,8097,B010RFO7AG,6772,POSITIVE
